EQUIPMENT_ID,SERIAL_NUMBER,MAKE,MODEL,CATEGORY,SUBCATEGORY,DESCRIPTION,YEAR_MANUFACTURED,ACQUISITION_DATE,ACQUISITION_COST,REPLACEMENT_COST,BRANCH_ID,STATUS,CONDITION,LATITUDE,LONGITUDE,LAST_SERVICE_DATE,NEXT_SERVICE_DUE,HOUR_METER_READING,DAILY_RATE,WEEKLY_RATE,MONTHLY_RATE,_SOURCE_TABLE,_ROW_HASH,_LOADED_AT,_SOURCE_SYSTEM,_IS_CURRENT,_VALID_FROM,_VALID_TO
EQ-012409,LIE789729V,Liebherr,LTM 1050,MATERIAL_HANDLING,All,All Terrain Crane 50T,2020,2020-07-25,635400,514800,BR-01016,MAINTENANCE,FAIR,39.296667,-76.605583,2026-03-19,2026-03-20,6699,1987.38,5962.14,17886.42,UR_EQUIPMENT,a8cf65edf3ebfb8e86a7127472ed09d4db13c7e785deb59bae2884271cd3f369,2026-03-20T07:54:07.048371,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.048372,9999-12-31T00:00:00
EQ-012410,FLA394548C,Flagro,FVO-400,POWER_AND_HVAC,Indirect,Indirect Fired Heater 400K BTU,2015,2015-08-12,31250,55375,BR-01063,RENTED,GOOD,39.201269,-94.660335,2026-03-19,2026-03-20,1786,114.52,343.56,1030.68,UR_EQUIPMENT,18a43527346d557565188a2b9f39d071a8b47c19b58ddd8b98f2dcf19edb23df,2026-03-20T07:54:07.048407,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.048408,9999-12-31T00:00:00
EQ-012411,JLG190097W,JLG,600S,AERIAL,Boom,Boom Lift 60ft Straight,2015,2015-01-01,190000,154500,BR-01015,TRANSPORT,POOR,41.78915,-72.780055,2026-03-19,2026-03-20,6100,567.32,1701.96,5105.88,UR_EQUIPMENT,cb6ca2ca9f01b7a90e26417756ed5b429f1618da7c2aef0518841b7f574a7614,2026-03-20T07:54:07.048443,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.048444,9999-12-31T00:00:00
EQ-012412,JLG700335X,JLG,600S,AERIAL,Boom,Boom Lift 60ft Straight,2023,2023-07-26,135000,226000,BR-01057,MAINTENANCE,FAIR,39.771796,-86.174789,2026-03-19,2026-03-20,522,479.17,1437.51,4312.53,UR_EQUIPMENT,058addeb3249d72fc63964090e9a39a20effb9d5d6d8b3110447e903dcc8145c,2026-03-20T07:54:07.048474,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.048474,9999-12-31T00:00:00
EQ-012413,SKY375435Z,Skyjack,SJ6826RT,AERIAL,Scissor,Scissor Lift 26ft Rough Terrain,2016,2017-07-15,72500,111250,BR-01059,AVAILABLE,FAIR,44.96157,-93.240409,2026-03-19,2026-03-20,2213,214.13,642.39,1927.17,UR_EQUIPMENT,d03d2f80733a6e10478af72212ce4ab940ae779332b9392ee6bb42bc07faf9bf,2026-03-20T07:54:07.048504,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.048505,9999-12-31T00:00:00
EQ-012414,CAT157307O,Cat,XQ100,POWER_AND_HVAC,Generator,Generator 100kW Diesel,2022,2022-07-17,231000,190800,BR-01041,RENTED,POOR,30.252698,-81.685032,2026-03-19,2026-03-20,13452,617.94,1853.82,5561.46,UR_EQUIPMENT,2f41d27de23b5edee033ed873c6ebb32f4ce9f8bfd8a700c79315d2fbd642a5d,2026-03-20T07:54:07.048534,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.048535,9999-12-31T00:00:00
EQ-012415,GEN340826H,Genie,GS-1930,AERIAL,Scissor,Scissor Lift 19ft Electric,2023,2024-03-03,44375,34625,BR-01058,AVAILABLE,GOOD,44.96875,-93.256632,2026-03-19,2026-03-20,10400,123.12,369.36,1108.08,UR_EQUIPMENT,89c1e1aa678e7b702a506ab69a4405c1e3382e5df488fe3a4647bef8e885f215,2026-03-20T07:54:07.048569,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.048570,9999-12-31T00:00:00
EQ-012416,MUL104516M,Multiquip,QP-6TZ,GENERAL_TOOLS,Trash,Trash Pump 6in,2021,2021-12-11,35700,53725,BR-01096,TRANSPORT,GOOD,40.6497,-111.789553,2026-03-19,2026-03-20,1660,199.33,597.99,1793.97,UR_EQUIPMENT,9d17ac758d18e61a280557c1fa2600be542780d79e5b15b339544762898fac3a,2026-03-20T07:54:07.048601,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.048601,9999-12-31T00:00:00
EQ-012417,JLG353163C,JLG,G10-55A,AERIAL,Telehandler,Telehandler 10K 55ft,2022,2023-04-10,168750,208800,BR-01045,AVAILABLE,EXCELLENT,37.548096,-77.441229,2026-03-19,2026-03-20,6997,507.44,1522.32,4566.96,UR_EQUIPMENT,3bf1fddc56b0e6f81a277312ac875131670a2ad1c09e42379af71aea286ea734,2026-03-20T07:54:07.048631,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.048632,9999-12-31T00:00:00
EQ-012418,JLG139271M,JLG,460SJ,AERIAL,Boom,Boom Lift 46ft Straight,2017,2017-03-13,95550,89250,BR-01069,RENTED,GOOD,32.710293,-96.702493,2026-03-19,2026-03-20,6990,331.32,993.96,2981.88,UR_EQUIPMENT,cf1597396696e1261f7bbf2365bb823547d61bca724ecf3fcf6e7af5ab9789fd,2026-03-20T07:54:07.048664,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.048664,9999-12-31T00:00:00
EQ-012419,JLG712240Q,JLG,G10-55A,AERIAL,Telehandler,Telehandler 10K 55ft,2021,2021-08-15,157950,143550,BR-01038,TRANSPORT,GOOD,35.786127,-78.52907,2026-03-19,2026-03-20,10922,487.11,1461.33,4383.99,UR_EQUIPMENT,bb898ff904a24b33e513782a16af773a332bd6a4be776c3c730791bf78259567,2026-03-20T07:54:07.048695,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.048696,9999-12-31T00:00:00
EQ-012420,TAD936692O,Tadano,GR-300XL,MATERIAL_HANDLING,Rough,Rough Terrain Crane 30T,2015,2015-08-24,241200,530400,BR-01009,RENTED,FAIR,39.888425,-75.082348,2026-03-19,2026-03-20,7971,1375.76,4127.28,12381.84,UR_EQUIPMENT,7c29f336dd6ec5298736b6649b9d6422bb8378614664d7f8bb33b00237a66cd5,2026-03-20T07:54:07.048729,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.048730,9999-12-31T00:00:00
EQ-012421,JLG955505B,JLG,G10-55A,AERIAL,Telehandler,Telehandler 10K 55ft,2024,2024-03-13,140850,173250,BR-01098,MAINTENANCE,FAIR,38.605637,-121.51411,2026-03-19,2026-03-20,3809,409.13,1227.39,3682.17,UR_EQUIPMENT,1f1ddf4a671548ab1e1bd07ea2e12058a77d02b79afe9293e7d3ae241d991123,2026-03-20T07:54:07.048765,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.048766,9999-12-31T00:00:00
EQ-012422,JLG278489C,JLG,600S,AERIAL,Boom,Boom Lift 60ft Straight,2015,2015-08-08,134000,161500,BR-01057,AVAILABLE,FAIR,39.77293,-86.178772,2026-03-19,2026-03-20,887,466.7,1400.1,4200.3,UR_EQUIPMENT,6e86edebb0df80a5dfdc2a43d96a257ac1c2665eea1276d6a2533ba2cc870d3c,2026-03-20T07:54:07.048799,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.048800,9999-12-31T00:00:00
EQ-012423,GEN865891N,Genie,GS-3246,AERIAL,Scissor,Scissor Lift 32ft Electric,2023,2024-04-03,75800,97200,BR-01043,MAINTENANCE,GOOD,37.53155,-77.433426,2026-03-19,2026-03-20,9751,188.18,564.54,1693.62,UR_EQUIPMENT,a1aa07f70231676cd6f188fe858b9d85cc29d090e733405ce75753315204f183,2026-03-20T07:54:07.048833,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.048834,9999-12-31T00:00:00
EQ-012424,CAT355646A,Cat,330,EARTHMOVING,Excavator,Excavator 30T,2018,2019-10-01,353700,237600,BR-01030,RENTED,EXCELLENT,25.868415,-80.339882,2026-03-19,2026-03-20,6401,961.26,2883.78,8651.34,UR_EQUIPMENT,db2125740e2d01a5dc4ea1cc034020480181bbf51a436488fddf7213d238767b,2026-03-20T07:54:07.048867,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.048867,9999-12-31T00:00:00
EQ-012425,CAT600823U,Cat,330,EARTHMOVING,Excavator,Excavator 30T,2016,2016-11-18,284400,279000,BR-01050,RENTED,POOR,42.261683,-83.102322,2026-03-19,2026-03-20,10550,1023.46,3070.38,9211.14,UR_EQUIPMENT,edf36ab4dd16715ecd8b66d5306b2f383fae8281e44d4601cbce1c3e4bec459b,2026-03-20T07:54:07.048904,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.048905,9999-12-31T00:00:00
EQ-012426,JLG852517X,JLG,G10-55A,AERIAL,Telehandler,Telehandler 10K 55ft,2017,2018-06-04,107100,219150,BR-01028,TRANSPORT,FAIR,25.833562,-80.140666,2026-03-19,2026-03-20,8615,419.36,1258.08,3774.24,UR_EQUIPMENT,8cbd86ce3ce496542aec251c46a350acd617d196edc6f721d398ddeee6530b22,2026-03-20T07:54:07.048938,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.048938,9999-12-31T00:00:00
EQ-012427,MAR976183T,Marley,NC Series,POWER_AND_HVAC,Cooling,Cooling Tower,2020,2020-11-02,83650,164850,BR-01096,MAINTENANCE,FAIR,40.77647,-111.885538,2026-03-19,2026-03-20,4491,399.32,1197.96,3593.88,UR_EQUIPMENT,8dc10cc18dd55df4f458002ef0f688588a97bccbec01b6c1cc11b21dd3688491,2026-03-20T07:54:07.048970,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.048970,9999-12-31T00:00:00
EQ-012428,CAT929456D,Cat,926M,EARTHMOVING,Wheel,Wheel Loader,2018,2019-02-12,197500,186500,BR-01071,RENTED,EXCELLENT,29.811801,-95.212504,2026-03-19,2026-03-20,3789,466.02,1398.06,4194.18,UR_EQUIPMENT,b098132542bec3d2f154a52be41828cc48a765ceedd74d2d4dbd99543524069c,2026-03-20T07:54:07.049002,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049003,9999-12-31T00:00:00
EQ-012429,CUM964819K,Cummins,C200,POWER_AND_HVAC,Generator,Generator 200kW Diesel,2016,2017-07-05,286200,364500,BR-01057,TRANSPORT,GOOD,39.733286,-86.156528,2026-03-19,2026-03-20,4251,893.98,2681.94,8045.82,UR_EQUIPMENT,84af27c38551f24ccaf5c3b5c6c3018214661b6360057fb6a81598f1336686c1,2026-03-20T07:54:07.049033,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049033,9999-12-31T00:00:00
EQ-012430,JLG489015Y,JLG,600S,AERIAL,Boom,Boom Lift 60ft Straight,2024,2024-03-29,133500,175000,BR-01050,AVAILABLE,EXCELLENT,42.349325,-83.067223,2026-03-19,2026-03-20,14867,453.2,1359.6,4078.8,UR_EQUIPMENT,57c677fa63c4593f6259e92f4ff5d59404376941e06d33a4f50ae82820faedf4,2026-03-20T07:54:07.049069,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049069,9999-12-31T00:00:00
EQ-012431,BOB988096H,Bobcat,S650,EARTHMOVING,Skid,Skid Steer Loader,2020,2021-01-31,97075,119075,BR-01076,RENTED,GOOD,30.147464,-97.594391,2026-03-19,2026-03-20,580,263.5,790.5,2371.5,UR_EQUIPMENT,99316ceff50cb49f721aae34355ee4aee7cfea57479c90c17321702b32cd3a85,2026-03-20T07:54:07.049103,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049103,9999-12-31T00:00:00
EQ-012432,JLG258246L,JLG,800S,AERIAL,Boom,Boom Lift 80ft Straight,2021,2022-07-05,197400,197400,BR-01061,RENTED,POOR,39.161275,-94.440285,2026-03-19,2026-03-20,10055,795.29,2385.87,7157.61,UR_EQUIPMENT,ea4c15dd18e8b6e9d4cbf14aef1ce3020af9fc0c779879435bc202cb03c5102c,2026-03-20T07:54:07.049136,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049137,9999-12-31T00:00:00
EQ-012433,LIE921844Z,Liebherr,LTM 1050,MATERIAL_HANDLING,All,All Terrain Crane 50T,2015,2015-01-05,410400,756000,BR-01008,AVAILABLE,GOOD,39.967902,-75.189961,2026-03-19,2026-03-20,1814,1555.87,4667.61,14002.83,UR_EQUIPMENT,5f50fc23a26d92fc29e43a4ae0dabe941c17361d0679cca7e025aaad2eb73cb0,2026-03-20T07:54:07.049174,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049174,9999-12-31T00:00:00
EQ-012434,ATL926048I,Atlas Copco,XAS 185,GENERAL_TOOLS,Air,Air Compressor 185 CFM,2022,2022-12-02,69475,77175,BR-01011,MAINTENANCE,GOOD,40.415318,-80.016636,2026-03-19,2026-03-20,4725,158.86,476.58,1429.74,UR_EQUIPMENT,ba71ecbdb01a3074c52607da8be9bba96ca0717a3242c89229f3ce55e740a297,2026-03-20T07:54:07.049208,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049208,9999-12-31T00:00:00
EQ-012435,TAD900882G,Tadano,GR-300XL,MATERIAL_HANDLING,Rough,Rough Terrain Crane 30T,2023,2024-08-28,402000,561600,BR-01011,AVAILABLE,EXCELLENT,40.413475,-80.024628,2026-03-19,2026-03-20,11233,1204.32,3612.96,10838.88,UR_EQUIPMENT,736eca311ff877e2a2c6754a359561d00f065d99ca6da639e27b585f04b4d1f8,2026-03-20T07:54:07.049242,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049242,9999-12-31T00:00:00
EQ-012436,CAT234067G,Cat,926M,EARTHMOVING,Wheel,Wheel Loader,2023,2023-03-13,186000,244000,BR-01074,RENTED,FAIR,29.501959,-98.352556,2026-03-19,2026-03-20,8332,552.9,1658.7,4976.1,UR_EQUIPMENT,7f50844c54fb3e4041d5cfe0f1bd63b2462194077a151320ab4665aecf970667,2026-03-20T07:54:07.049276,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049276,9999-12-31T00:00:00
EQ-012437,JLG758641N,JLG,460SJ,AERIAL,Boom,Boom Lift 46ft Straight,2022,2022-08-30,102200,174300,BR-01034,RENTED,GOOD,36.162765,-86.667215,2026-03-19,2026-03-20,4514,397.11,1191.33,3573.99,UR_EQUIPMENT,6db6f8f2656a3c78dca8d5442e9fde28e91070c7dca27286cd3c18ae207fed98,2026-03-20T07:54:07.049309,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049310,9999-12-31T00:00:00
EQ-012438,CAT122010N,Cat,926M,EARTHMOVING,Wheel,Wheel Loader,2023,2024-05-07,127000,221000,BR-01009,RENTED,EXCELLENT,39.836035,-75.027391,2026-03-19,2026-03-20,2788,445.43,1336.29,4008.87,UR_EQUIPMENT,a43c62dadd43b53cbff04634dee8ce6375e3eedbbb870951c00672237b1dfdc9,2026-03-20T07:54:07.049346,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049346,9999-12-31T00:00:00
EQ-012439,SKY298792N,Skyjack,SJ6826RT,AERIAL,Scissor,Scissor Lift 26ft Rough Terrain,2018,2018-05-30,66750,111250,BR-01037,AVAILABLE,GOOD,35.785999,-78.631554,2026-03-19,2026-03-20,3048,274.64,823.92,2471.76,UR_EQUIPMENT,067520d3d61d58a03afe5b5673e210f65ac18870949234e95ca2b14e3303a782,2026-03-20T07:54:07.049384,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049385,9999-12-31T00:00:00
EQ-012440,SKY584904N,Skyjack,SJ6826RT,AERIAL,Scissor,Scissor Lift 26ft Rough Terrain,2024,2024-06-29,67500,63250,BR-01078,AVAILABLE,GOOD,33.456281,-112.073543,2026-03-19,2026-03-20,14387,217.46,652.38,1957.14,UR_EQUIPMENT,d07e13535354979c86b5c0057f0fa3260c901cd2037d34cb819bd4cf7f6cc739,2026-03-20T07:54:07.049418,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049418,9999-12-31T00:00:00
EQ-012441,CUM926690R,Cummins,C60,POWER_AND_HVAC,Generator,Generator 60kW Diesel,2017,2018-09-14,95200,190400,BR-01029,RENTED,FAIR,25.827944,-80.106727,2026-03-19,2026-03-20,2792,457.3,1371.9,4115.7,UR_EQUIPMENT,7d842101e923ad7b952514baf2da32732350544f59819010c95d3dce01cab766,2026-03-20T07:54:07.049448,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049449,9999-12-31T00:00:00
EQ-012442,MAR734402T,Marley,NC Series,POWER_AND_HVAC,Cooling,Cooling Tower,2018,2019-12-23,120750,116200,BR-01052,MAINTENANCE,POOR,39.965397,-82.996456,2026-03-19,2026-03-20,4760,345.92,1037.76,3113.28,UR_EQUIPMENT,5c03b868f0972ca877031d51b0753ea9eed4ecd3048454ac79e9cb8e09ae40b6,2026-03-20T07:54:07.049479,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049479,9999-12-31T00:00:00
EQ-012443,CUM897044H,Cummins,C60,POWER_AND_HVAC,Generator,Generator 60kW Diesel,2019,2020-05-17,156400,164400,BR-01024,AVAILABLE,POOR,33.731888,-84.418501,2026-03-19,2026-03-20,5061,422.06,1266.18,3798.54,UR_EQUIPMENT,970e6f277d107b95d779d107325abd105f37c9000750f62776a6e88a97d99b03,2026-03-20T07:54:07.049509,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049510,9999-12-31T00:00:00
EQ-012444,CAT370012A,Cat,926M,EARTHMOVING,Wheel,Wheel Loader,2018,2019-03-17,177000,215500,BR-01065,AVAILABLE,POOR,38.621182,-90.187564,2026-03-19,2026-03-20,7480,458.12,1374.36,4123.08,UR_EQUIPMENT,20e312782c96b5aba58fa14591f2b8ff2271382a63483af12f1588aac7f06e01,2026-03-20T07:54:07.049540,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049540,9999-12-31T00:00:00
EQ-012445,YAL827975B,Yale,GDP120,MATERIAL_HANDLING,Forklift,Forklift 12K Diesel,2024,2024-03-15,109175,113575,BR-01072,RENTED,EXCELLENT,29.738723,-95.283474,2026-03-19,2026-03-20,13307,289.42,868.26,2604.78,UR_EQUIPMENT,e9e515d570644756644eb6185a0ad647f8505a198a8f8ba9d431c0e2a1baf35a,2026-03-20T07:54:07.049570,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049571,9999-12-31T00:00:00
EQ-012446,FLA259324A,Flagro,FVO-400,POWER_AND_HVAC,Indirect,Indirect Fired Heater 400K BTU,2020,2020-11-19,47750,54500,BR-01022,RENTED,GOOD,33.870989,-84.524772,2026-03-19,2026-03-20,11773,127.89,383.67,1151.01,UR_EQUIPMENT,3e574d1d9d599b97c1c78b27f159d9ebc842b63a070d99bc22103904e90625e0,2026-03-20T07:54:07.049602,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049602,9999-12-31T00:00:00
EQ-012447,SKY326874E,Skyjack,SJ6826RT,AERIAL,Scissor,Scissor Lift 26ft Rough Terrain,2021,2021-10-22,62000,83000,BR-01031,RENTED,EXCELLENT,27.86412,-82.39709,2026-03-19,2026-03-20,868,242.15,726.45,2179.35,UR_EQUIPMENT,8714423e2bce47aa14d66f25b23df0619bdc9f8f6ee25509c2af6b22982d5e55,2026-03-20T07:54:07.049632,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049633,9999-12-31T00:00:00
EQ-012448,TOY591160Y,Toyota,8FGU25,MATERIAL_HANDLING,Forklift,Forklift 5K Cushion,2024,2024-11-03,38700,65100,BR-01069,RENTED,EXCELLENT,32.717538,-96.741167,2026-03-19,2026-03-20,8523,153.05,459.15,1377.45,UR_EQUIPMENT,505730655dba1122ce1279eaa1d53f0ae95930ec05445bd2ac13785a16ed7872,2026-03-20T07:54:07.049664,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049665,9999-12-31T00:00:00
EQ-012449,BOB955767E,Bobcat,S650,EARTHMOVING,Skid,Skid Steer Loader,2020,2021-05-12,72875,119350,BR-01078,MAINTENANCE,POOR,33.461639,-112.076642,2026-03-19,2026-03-20,11043,239.31,717.93,2153.79,UR_EQUIPMENT,d1082338e8fb511ad303a9f0c5e1cc9ce7e245dfbad8cb2c0d5e038c56ce97b6,2026-03-20T07:54:07.049698,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049698,9999-12-31T00:00:00
EQ-012450,CAT653339N,Cat,314,EARTHMOVING,Excavator,Excavator 14T,2022,2022-11-12,142200,297600,BR-01010,AVAILABLE,FAIR,40.439782,-79.985998,2026-03-19,2026-03-20,12140,512.13,1536.39,4609.17,UR_EQUIPMENT,2653333202f680d9a3a7ded40b3f43645be0ab7e02ca79caf5e563b179b4b776,2026-03-20T07:54:07.049731,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049732,9999-12-31T00:00:00
EQ-012451,JOH935172A,John Deere,450K,EARTHMOVING,Crawler,Crawler Dozer,2017,2018-08-20,186450,143000,BR-01056,AVAILABLE,EXCELLENT,39.757755,-86.186341,2026-03-19,2026-03-20,1001,501.37,1504.11,4512.33,UR_EQUIPMENT,1bb913fca2ed0ec6f3db0ee26466cb4143264afd9a48ed6c811d95bcce97a9b1,2026-03-20T07:54:07.049765,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049766,9999-12-31T00:00:00
EQ-012452,BOB246082Q,Bobcat,S650,EARTHMOVING,Skid,Skid Steer Loader,2019,2020-06-25,87725,84425,BR-01005,RENTED,GOOD,42.237064,-70.919377,2026-03-19,2026-03-20,9652,315.77,947.31,2841.93,UR_EQUIPMENT,545f4a71ff28df8dee3f9a3610b588d89fc903c4be62ec05ec7e8cb64a498203,2026-03-20T07:54:07.049799,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049799,9999-12-31T00:00:00
EQ-012453,SPE562817H,Speed Shore,8x20 Box,TRENCH_SAFETY,Trench,Trench Box 12ft,2016,2016-07-30,67025,62825,BR-01015,AVAILABLE,GOOD,41.772602,-72.660878,2026-03-19,2026-03-20,0,157.77,473.31,1419.93,UR_EQUIPMENT,32d19f589317a6ff0f9a9515d8fe5a31833d5a2b6d39820ea0cc2c8ede59ce2a,2026-03-20T07:54:07.049832,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049833,9999-12-31T00:00:00
EQ-012454,PRO123599R,Pro-Tec,Hydraulic,TRENCH_SAFETY,Hydraulic,Hydraulic Shoring System,2024,2024-06-28,55000,57000,BR-01070,AVAILABLE,EXCELLENT,32.7949,-96.780576,2026-03-19,2026-03-20,0,196.95,590.85,1772.55,UR_EQUIPMENT,ad6bd2be745e440b9b5fc89ff0572e57eee7375f23d279ae17b26d0bd2ff9fd5,2026-03-20T07:54:07.049866,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049866,9999-12-31T00:00:00
EQ-012455,YAL759796M,Yale,GDP120,MATERIAL_HANDLING,Forklift,Forklift 12K Diesel,2021,2022-05-24,77825,73150,BR-01087,AVAILABLE,FAIR,39.734186,-104.987496,2026-03-19,2026-03-20,3929,296.62,889.86,2669.58,UR_EQUIPMENT,7c2aafd9577539576642ad58b9eef41d80553cff2388f895f225f11f7ba52cbf,2026-03-20T07:54:07.049902,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049902,9999-12-31T00:00:00
EQ-012456,GEN748484J,Genie,GS-3246,AERIAL,Scissor,Scissor Lift 32ft Electric,2016,2016-11-06,75200,77400,BR-01046,AVAILABLE,FAIR,41.881877,-87.617656,2026-03-19,2026-03-20,2381,171.94,515.82,1547.46,UR_EQUIPMENT,d0b8fb55e212196ef9789fbb24a29018bdc38c4ed108d83823eaa6657ba728d9,2026-03-20T07:54:07.049935,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049936,9999-12-31T00:00:00
EQ-012457,LIN241180E,Lincoln,Vantage 300,GENERAL_TOOLS,Welder,Welder Generator 300A,2021,2022-02-16,39150,49800,BR-01017,RENTED,EXCELLENT,39.368744,-76.736352,2026-03-19,2026-03-20,7902,127.98,383.94,1151.82,UR_EQUIPMENT,1b7373be01a2751085cdb02d87a12894307b98f6bdda2c877997d9053419927b,2026-03-20T07:54:07.049966,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049966,9999-12-31T00:00:00
EQ-012458,GEN446967Z,Genie,GTH-636,AERIAL,Telehandler,Telehandler 6K 36ft,2019,2020-04-15,88200,138950,BR-01030,AVAILABLE,POOR,25.787266,-80.196008,2026-03-19,2026-03-20,7985,318.24,954.72,2864.16,UR_EQUIPMENT,d0837aad7229cf6430ffe7ad3489e56daaa72452d01d2f17c07da987adbdbc52,2026-03-20T07:54:07.049996,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.049997,9999-12-31T00:00:00
EQ-012459,SKY515650H,Skyjack,SJ6826RT,AERIAL,Scissor,Scissor Lift 26ft Rough Terrain,2016,2016-02-01,57750,89500,BR-01099,RENTED,FAIR,32.729065,-117.043965,2026-03-19,2026-03-20,12123,277.84,833.52,2500.56,UR_EQUIPMENT,72759b448832dbf04544347b0471c48f3d34c68d46e13eb9e1628b67dfb1954c,2026-03-20T07:54:07.050028,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.050028,9999-12-31T00:00:00
EQ-012460,MAR101504I,Marley,NC Series,POWER_AND_HVAC,Cooling,Cooling Tower,2015,2015-12-08,103250,112350,BR-01055,RENTED,FAIR,39.758536,-86.10493,2026-03-19,2026-03-20,14559,323.62,970.86,2912.58,UR_EQUIPMENT,25a882425a5a55131e516c0acc27bdefbe166d8ae5d6efd3418f2502690616b0,2026-03-20T07:54:07.050059,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.050059,9999-12-31T00:00:00
EQ-012461,CAT404244Z,Cat,DE22,POWER_AND_HVAC,Generator,Generator 20kW Diesel,2015,2016-12-17,77600,66800,BR-01003,RENTED,GOOD,40.652573,-73.993177,2026-03-19,2026-03-20,5208,211.15,633.45,1900.35,UR_EQUIPMENT,25eaaaf845933e951e36bb6a28cc479aebb5e8d34971f9cbfad36270ba0a2328,2026-03-20T07:54:07.050089,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.050090,9999-12-31T00:00:00
EQ-012462,TOY640776A,Toyota,8FGU25,MATERIAL_HANDLING,Forklift,Forklift 5K Cushion,2021,2022-01-02,52500,42450,BR-01043,RENTED,EXCELLENT,37.505922,-77.53794,2026-03-19,2026-03-20,3284,164.86,494.58,1483.74,UR_EQUIPMENT,2f9d06c16b03cf17ab6a5b32b86a3e688523749e4ab4151bea0e76f4d17d146f,2026-03-20T07:54:07.050120,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.050120,9999-12-31T00:00:00
EQ-012463,JLG535895D,JLG,600S,AERIAL,Boom,Boom Lift 60ft Straight,2021,2021-10-12,193500,217000,BR-01046,AVAILABLE,FAIR,41.888224,-87.617583,2026-03-19,2026-03-20,12052,517.29,1551.87,4655.61,UR_EQUIPMENT,1641d77b2773df37399e04e7aa7c0281154a79663b21341f303de3fc4040a8a2,2026-03-20T07:54:07.050151,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.050151,9999-12-31T00:00:00
EQ-012464,ATL679521B,Atlas Copco,XAS 375,GENERAL_TOOLS,Air,Air Compressor 375 CFM,2017,2017-09-14,77825,103950,BR-01043,MAINTENANCE,FAIR,37.532482,-77.428769,2026-03-19,2026-03-20,13495,244.74,734.22,2202.66,UR_EQUIPMENT,9eb12ebbe9242cfe761c99665c6d19bc3a7c5ba2664507cbb0b031cd35bc5363,2026-03-20T07:54:07.050184,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.050185,9999-12-31T00:00:00
