RECORD_ID,EQUIPMENT_ID,BRANCH_ID,MAINTENANCE_TYPE,DESCRIPTION,SCHEDULED_DATE,START_DATE,COMPLETION_DATE,LABOR_HOURS,PARTS_COST,LABOR_COST,TOTAL_COST,TECHNICIAN_NAME,STATUS,_SOURCE_TABLE,_ROW_HASH,_LOADED_AT,_SOURCE_SYSTEM,_IS_CURRENT,_VALID_FROM,_VALID_TO
MR-041786,EQ-010705,BR-01008,PREVENTIVE,Preventive maintenance - Light Tower 6kW,2025-08-25,2025-08-27,2025-08-29,16.7,1870.46,1710.34,3580.8,Brittney Gross,COMPLETED,UR_MAINTENANCE_RECORDS,4b43093b3f6978f2af760aac11b3a40e3a8caaca3474a3d5e07a2455fc1744fc,2026-03-20T07:54:08.508706,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.508707,9999-12-31T00:00:00
MR-041787,EQ-013541,BR-01082,PREVENTIVE,Preventive maintenance - Generator 20kW Diesel,2025-04-22,2025-04-25,2025-04-25,0.6,3591.36,81.9,3673.26,Benjamin Walker,COMPLETED,UR_MAINTENANCE_RECORDS,df63935a999c1d1df4da4f21a7cfbb24d1f22970cae6cee0e25208a781a4be55,2026-03-20T07:54:08.508769,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.508770,9999-12-31T00:00:00
MR-041788,EQ-010355,BR-01051,INSPECTION,Inspection maintenance - Generator 20kW Diesel,2025-11-17,2025-11-19,2025-11-20,1.3,0.0,120.71,120.71,Patricia Clark,COMPLETED,UR_MAINTENANCE_RECORDS,1f8eae89ae1f3e999ef0e9fc9fec9d1333cced2836edcf3ed45abb5564e00d9f,2026-03-20T07:54:08.508835,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.508836,9999-12-31T00:00:00
MR-041789,EQ-010968,BR-01070,PREVENTIVE,Preventive maintenance - Air Compressor 185 CFM,2025-08-16,2025-08-16,2025-08-16,9.9,3017.66,1191.43,4209.09,Heather Barajas,COMPLETED,UR_MAINTENANCE_RECORDS,c64b280cd2663b916789167bf0d0c77cf5841fe32ae9cd3c595f6b52bb3774e9,2026-03-20T07:54:08.508900,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.508900,9999-12-31T00:00:00
MR-041790,EQ-014260,BR-01034,INSPECTION,Inspection maintenance - Welder Generator 500A,2025-07-11,2025-07-13,2025-07-14,7.8,0.0,1068.73,1068.73,Kimberly Carpenter,COMPLETED,UR_MAINTENANCE_RECORDS,69c46872d48f9c1b73ee76e2e93c32ac0350c20d41a9f79790c98350c6b83c57,2026-03-20T07:54:08.508963,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.508964,9999-12-31T00:00:00
MR-041791,EQ-010385,BR-01098,INSPECTION,Inspection maintenance - Generator 200kW Diesel,2025-12-20,2025-12-20,2025-12-22,6.2,0.0,890.14,890.14,Natalie Thompson,COMPLETED,UR_MAINTENANCE_RECORDS,941b051dde7056986b856310f374c78c3f16fa64c524cf4f30354b58ba94e559,2026-03-20T07:54:08.509027,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.509027,9999-12-31T00:00:00
MR-041792,EQ-010137,BR-01062,CORRECTIVE,Corrective maintenance - Hot Water Pressure Washer,2025-04-15,2025-04-16,2025-04-17,3.5,2193.08,359.49,2552.57,Teresa Miller,COMPLETED,UR_MAINTENANCE_RECORDS,ef40384298de719f2b1c6f4c7f9d1a1404aa73b2c4e43ccaee0dd288e44e4a7f,2026-03-20T07:54:08.509090,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.509091,9999-12-31T00:00:00
MR-041793,EQ-013997,BR-01090,INSPECTION,Inspection maintenance - Hot Water Pressure Washer,2025-08-09,2025-08-10,2025-08-11,9.4,0.0,892.24,892.24,Courtney Davis,COMPLETED,UR_MAINTENANCE_RECORDS,aa6175c6876c82351c5ac137cb3ef8697ee1d8dde6496e6e9e50f71c8a13a4d5,2026-03-20T07:54:08.509154,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.509155,9999-12-31T00:00:00
MR-041794,EQ-010275,BR-01028,PREVENTIVE,Preventive maintenance - Welder Generator 300A,2026-01-21,2026-01-24,2026-01-25,23.6,3875.56,2361.14,6236.7,Tracie Wilson,COMPLETED,UR_MAINTENANCE_RECORDS,cda99b2575a270a33f4cf8e9967263f443d56fd2c65eed0f4d45847878e0e302,2026-03-20T07:54:08.509218,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.509219,9999-12-31T00:00:00
MR-041795,EQ-014159,BR-01004,INSPECTION,Inspection maintenance - Air Compressor 185 CFM,2025-11-23,2025-11-26,2025-11-26,14.8,0.0,1267.85,1267.85,Daniel White,COMPLETED,UR_MAINTENANCE_RECORDS,be4b1601811b7867914f986b5a67f74f3a1bd79b9832bdc71c4fc6b880ead33d,2026-03-20T07:54:08.509283,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.509283,9999-12-31T00:00:00
MR-041796,EQ-014120,BR-01032,EMERGENCY,Emergency maintenance - Crawler Dozer,2025-07-03,2025-07-06,2025-07-07,8.5,4146.6,1131.18,5277.78,Javier Larson,COMPLETED,UR_MAINTENANCE_RECORDS,f349c381996c46f9f6588d4ac70ecb56ed4e41a42e61ccdfd47f1335dda5dfba,2026-03-20T07:54:08.509346,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.509347,9999-12-31T00:00:00
MR-041797,EQ-010794,BR-01042,PREVENTIVE,Preventive maintenance - Forklift 8K Pneumatic,2025-04-06,2025-04-06,2025-04-07,12.2,3572.43,1126.34,4698.77,David Bailey,COMPLETED,UR_MAINTENANCE_RECORDS,1f14e445f3a701c9d83fe02a231aa4fe8b95327bc023a25b00903284228c8f33,2026-03-20T07:54:08.509413,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.509413,9999-12-31T00:00:00
MR-041798,EQ-011957,BR-01039,CORRECTIVE,Corrective maintenance - Trash Pump 6in,2025-07-10,2025-07-10,2025-07-12,22.4,543.6,2579.47,3123.07,Jerry Gonzalez,COMPLETED,UR_MAINTENANCE_RECORDS,380a560e24a9f510d97a431b8f2c206cc71a2a247c51cb1d8a434dd1f38adaf3,2026-03-20T07:54:08.509476,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.509476,9999-12-31T00:00:00
MR-041799,EQ-013030,BR-01091,CORRECTIVE,Corrective maintenance - Forklift 12K Diesel,2025-12-02,2025-12-05,2025-12-06,14.4,4955.87,1833.23,6789.1,Brandy Moore,COMPLETED,UR_MAINTENANCE_RECORDS,66915a6e365bf736ea4275bb44b8a2b87cb402a7107cf3fd2b79d3771edb46f0,2026-03-20T07:54:08.509540,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.509541,9999-12-31T00:00:00
MR-041800,EQ-013527,BR-01021,CORRECTIVE,Corrective maintenance - Telehandler 6K 36ft,2025-11-21,2025-11-24,2025-11-25,7.8,738.35,955.76,1694.11,Wendy Hayes,COMPLETED,UR_MAINTENANCE_RECORDS,bea5ae36e1f0637bc5fb51089abdad048b3c11020133db36a9b4b705433d4624,2026-03-20T07:54:08.509604,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.509604,9999-12-31T00:00:00
MR-041801,EQ-012217,BR-01030,CORRECTIVE,Corrective maintenance - Welder Generator 500A,2025-09-12,2025-09-14,2025-09-16,16.3,3019.59,1823.26,4842.85,Antonio Anderson,COMPLETED,UR_MAINTENANCE_RECORDS,16d787fc9dbe2e3b48a4a0f2d9536f73b5fbce7b5e56b2c675017834043717f6,2026-03-20T07:54:08.509667,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.509667,9999-12-31T00:00:00
MR-041802,EQ-011124,BR-01031,CORRECTIVE,Corrective maintenance - Forklift 8K Pneumatic,2026-03-19,2026-03-19,,22.0,2003.76,2038.22,4041.98,Patrick Smith,SCHEDULED,UR_MAINTENANCE_RECORDS,36a512c923b25917bfda7ab16a0516044838f9cfdc923194e68a14894ee66842,2026-03-20T07:54:08.509730,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.509731,9999-12-31T00:00:00
MR-041803,EQ-011586,BR-01038,EMERGENCY,Emergency maintenance - Skid Steer Loader,2026-01-12,2026-01-13,2026-01-15,21.7,3048.39,2838.84,5887.23,Lee Harris,COMPLETED,UR_MAINTENANCE_RECORDS,ab9c713a545ef9325c857c3897e3cae012c5b57da1e7eec9e9a59698f4f86f3b,2026-03-20T07:54:08.509793,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.509794,9999-12-31T00:00:00
MR-041804,EQ-014502,BR-01018,CORRECTIVE,Corrective maintenance - Scissor Lift 19ft Electric,2025-05-31,2025-05-31,2025-06-01,9.3,2643.09,1328.84,3971.93,Robert Walker,COMPLETED,UR_MAINTENANCE_RECORDS,439cc08237068005626fa9be91f89d9f37e0b2ff3829bafbc8761e8bd1d4c9a3,2026-03-20T07:54:08.509856,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.509857,9999-12-31T00:00:00
MR-041805,EQ-012740,BR-01004,PREVENTIVE,Preventive maintenance - Forklift 5K Cushion,2025-12-13,2025-12-15,2025-12-15,5.5,440.15,595.85,1036.0,Andrew Williams,COMPLETED,UR_MAINTENANCE_RECORDS,be0349e229e2829cbcf9c81ddb803fa8600599557cbbc3a9dc14534b3ead2440,2026-03-20T07:54:08.509920,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.509921,9999-12-31T00:00:00
MR-041806,EQ-012120,BR-01003,INSPECTION,Inspection maintenance - All Terrain Crane 50T,2025-06-02,2025-06-03,2025-06-05,10.8,0.0,1148.65,1148.65,Cory Robertson,COMPLETED,UR_MAINTENANCE_RECORDS,36bb104ed60c6fdd589eefc11cbaeb0c8016660ad8a2c9a7221750d9beb41372,2026-03-20T07:54:08.509983,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.509984,9999-12-31T00:00:00
MR-041807,EQ-012801,BR-01100,INSPECTION,Inspection maintenance - Air Compressor 185 CFM,2025-07-22,2025-07-25,2025-07-27,15.2,0.0,1691.54,1691.54,Molly Mathis,COMPLETED,UR_MAINTENANCE_RECORDS,4b725575f64f581410fec4914a5aeff2cee281cd4b4fd0da407152521013f612,2026-03-20T07:54:08.510047,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.510048,9999-12-31T00:00:00
MR-041808,EQ-011164,BR-01071,PREVENTIVE,Preventive maintenance - Scissor Lift 26ft Electric,2026-01-11,2026-01-11,2026-01-12,1.3,4611.27,159.97,4771.24,Richard Wright,COMPLETED,UR_MAINTENANCE_RECORDS,96a9d246b438d4575bc9080fdca85c30ca29ae2c49f36945b9a4246dbc69fdf2,2026-03-20T07:54:08.510110,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.510111,9999-12-31T00:00:00
MR-041809,EQ-014359,BR-01038,CORRECTIVE,Corrective maintenance - Trash Pump 6in,2025-08-22,2025-08-22,2025-08-23,6.3,4049.33,649.05,4698.38,Tamara Hanson,COMPLETED,UR_MAINTENANCE_RECORDS,40173e973cb79fe275693f5f1c33d17c3abca8ce1759377c690e20305ba8b453,2026-03-20T07:54:08.510175,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.510176,9999-12-31T00:00:00
MR-041810,EQ-010528,BR-01033,PREVENTIVE,Preventive maintenance - Excavator 14T,2026-01-15,2026-01-16,2026-01-18,20.3,3695.65,2386.04,6081.69,Pamela Morales,COMPLETED,UR_MAINTENANCE_RECORDS,d88e149264e0ab10befa3111576d04d514f4de3befae13a9604e4ef1ec37fb24,2026-03-20T07:54:08.510239,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.510240,9999-12-31T00:00:00
MR-041811,EQ-012291,BR-01031,CORRECTIVE,Corrective maintenance - Boom Lift 80ft Straight,2026-03-10,2026-03-11,2026-03-12,13.3,4206.75,1188.19,5394.94,Tammy Johnson,COMPLETED,UR_MAINTENANCE_RECORDS,c1a8ab47c6443fd536e940f107c40e8c8b5da27cb1963f214781f9a2ab527bce,2026-03-20T07:54:08.510303,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.510304,9999-12-31T00:00:00
MR-041812,EQ-011925,BR-01034,PREVENTIVE,Preventive maintenance - Scissor Lift 26ft Electric,2025-10-22,2025-10-25,2025-10-25,0.9,4257.33,130.27,4387.6,Jordan Freeman,COMPLETED,UR_MAINTENANCE_RECORDS,fa3ed3b77c8a22ea0515b78bf1bd0c93b2a033cb7534c53b67d4f03da17e533a,2026-03-20T07:54:08.510367,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.510367,9999-12-31T00:00:00
MR-041813,EQ-014525,BR-01012,PREVENTIVE,Preventive maintenance - Air-Cooled Chiller 5T,2025-09-09,2025-09-09,2025-09-09,8.8,2431.84,1283.16,3715.0,Douglas Yoder,COMPLETED,UR_MAINTENANCE_RECORDS,fcd78dff475e158a2ade5a1f5c4772762067a91936924e061805cf0d53ff9ca4,2026-03-20T07:54:08.510430,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.510431,9999-12-31T00:00:00
MR-041814,EQ-011331,BR-01060,INSPECTION,Inspection maintenance - Trench Box 8ft,2025-06-12,2025-06-13,2025-06-14,10.5,0.0,884.69,884.69,Andrew Thomas,COMPLETED,UR_MAINTENANCE_RECORDS,37d1be78ef6304089bceeed8ebc84581b9fd984b843b6803097a1bfcdb7ddb54,2026-03-20T07:54:08.510493,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.510494,9999-12-31T00:00:00
MR-041815,EQ-014186,BR-01036,CORRECTIVE,Corrective maintenance - Scissor Lift 26ft Rough Terrain,2025-06-18,2025-06-21,2025-06-23,22.5,714.29,3154.02,3868.31,Scott Gutierrez,COMPLETED,UR_MAINTENANCE_RECORDS,e5c2a169e164dbbe08876df7afb7bcbada408f2e1fdcc2b5d9883fd0e62830b6,2026-03-20T07:54:08.510556,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.510556,9999-12-31T00:00:00
MR-041816,EQ-014465,BR-01013,CORRECTIVE,Corrective maintenance - Generator 20kW Diesel,2025-05-12,2025-05-14,2025-05-16,12.4,2279.55,1687.87,3967.42,Erin Anderson,COMPLETED,UR_MAINTENANCE_RECORDS,da5df94492fee0159d794a650c67adde09d330414811defa426563128f75f077,2026-03-20T07:54:08.510620,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.510621,9999-12-31T00:00:00
MR-041817,EQ-012996,BR-01056,PREVENTIVE,Preventive maintenance - Welder Generator 500A,2025-12-28,2025-12-30,2025-12-31,9.3,4135.19,819.83,4955.02,Carol Hall,COMPLETED,UR_MAINTENANCE_RECORDS,48dad7309c3dcf2e45a1e882168742d898c3650151879aaad7d10709a4a44ccc,2026-03-20T07:54:08.510685,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.510686,9999-12-31T00:00:00
MR-041818,EQ-011996,BR-01032,CORRECTIVE,Corrective maintenance - Wheel Loader,2025-04-21,2025-04-22,2025-04-24,10.9,374.85,1419.48,1794.33,Shannon Page,COMPLETED,UR_MAINTENANCE_RECORDS,755ad1a84e610d3f3d661616383745a1c5a3bf227057cbed0de51c8dd5b035a2,2026-03-20T07:54:08.510752,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.510753,9999-12-31T00:00:00
MR-041819,EQ-013798,BR-01009,PREVENTIVE,Preventive maintenance - Telehandler 6K 36ft,2026-01-09,2026-01-12,2026-01-14,20.5,1696.46,2844.13,4540.59,Brandon Perry,COMPLETED,UR_MAINTENANCE_RECORDS,5ea6b760d3997ff7068b5ef0a404dc1387b55eb922ab3d14477d2029f07744c0,2026-03-20T07:54:08.510828,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.510829,9999-12-31T00:00:00
MR-041820,EQ-010698,BR-01003,PREVENTIVE,Preventive maintenance - Hydraulic Shoring System,2026-01-18,2026-01-21,2026-01-22,0.9,940.57,76.77,1017.34,Heather Moreno,COMPLETED,UR_MAINTENANCE_RECORDS,565112e6a07bae6cdf5f3b2fe09020af468084f1a66a4e3f727cef5320a1740c,2026-03-20T07:54:08.510893,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.510893,9999-12-31T00:00:00
MR-041821,EQ-010999,BR-01039,PREVENTIVE,Preventive maintenance - Air-Cooled Chiller 5T,2025-06-27,2025-06-28,2025-06-29,21.3,1334.56,2068.3,3402.86,Ronald Bradley,COMPLETED,UR_MAINTENANCE_RECORDS,8ae21cb6e9b0f57abf15e9da5571968627a6785dd01381e5ac96648120a2269e,2026-03-20T07:54:08.510956,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.510957,9999-12-31T00:00:00
MR-041822,EQ-014470,BR-01065,INSPECTION,Inspection maintenance - Road Plate 5x8ft,2025-10-31,2025-10-31,2025-10-31,1.4,0.0,133.8,133.8,Arthur Richards,COMPLETED,UR_MAINTENANCE_RECORDS,a8ba75d9214a7e6ca6f44b2c5a4d51d2ac37f21690eb89ca416a3a9950f3c114,2026-03-20T07:54:08.511019,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.511020,9999-12-31T00:00:00
MR-041823,EQ-011941,BR-01005,PREVENTIVE,Preventive maintenance - Mini Excavator 4T,2026-03-09,2026-03-12,2026-03-13,16.2,905.21,2099.66,3004.87,Jason Brooks,COMPLETED,UR_MAINTENANCE_RECORDS,2755247f0a048edd03a20c8e80da7f22c77d11ff2a67c9922fd7580cc1b6f6b8,2026-03-20T07:54:08.511082,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.511083,9999-12-31T00:00:00
MR-041824,EQ-013506,BR-01078,CORRECTIVE,Corrective maintenance - Skid Steer Loader,2025-08-14,2025-08-17,2025-08-18,11.7,3454.03,1601.78,5055.81,Hailey Bridges,COMPLETED,UR_MAINTENANCE_RECORDS,a733643b95a24e8525792d1fd845861cf0eceeef5d05c000f29fdb01f184ca40,2026-03-20T07:54:08.511147,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.511148,9999-12-31T00:00:00
MR-041825,EQ-011809,BR-01057,PREVENTIVE,Preventive maintenance - Boom Lift 60ft Straight,2025-05-06,2025-05-08,2025-05-09,14.4,3897.55,1438.89,5336.44,Michael Jimenez,COMPLETED,UR_MAINTENANCE_RECORDS,b074f9b08330617427fcbb87231234cbaa1ce7fb30e9b32b4f860400be45c7ae,2026-03-20T07:54:08.511210,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.511211,9999-12-31T00:00:00
MR-041826,EQ-013274,BR-01028,CORRECTIVE,Corrective maintenance - Air Compressor 375 CFM,2025-06-13,2025-06-15,2025-06-17,11.4,2501.23,1019.71,3520.94,Tanya Reese,COMPLETED,UR_MAINTENANCE_RECORDS,2341673c4fe460ecf1586f9a42abece5a6d2b34c08cabdab42f0ecdfedcce677,2026-03-20T07:54:08.511277,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.511278,9999-12-31T00:00:00
MR-041827,EQ-013515,BR-01075,PREVENTIVE,Preventive maintenance - Articulating Boom 66ft Electric,2025-11-03,2025-11-03,2025-11-04,2.8,1615.69,340.09,1955.78,Kevin Benson,COMPLETED,UR_MAINTENANCE_RECORDS,9226f855b842802c573b235173ae35485836631e1e4f1dcfe07ac9ef684be2b4,2026-03-20T07:54:08.511344,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.511344,9999-12-31T00:00:00
MR-041828,EQ-013845,BR-01005,EMERGENCY,Emergency maintenance - All Terrain Crane 50T,2025-09-15,2025-09-18,2025-09-19,1.3,3204.24,108.36,3312.6,Patricia Franco,COMPLETED,UR_MAINTENANCE_RECORDS,fbf84a8e58d750861466c73e72eb90897ddbcc13e87bdf6a9e533eb6fbd23748,2026-03-20T07:54:08.511411,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.511411,9999-12-31T00:00:00
MR-041829,EQ-011658,BR-01016,PREVENTIVE,Preventive maintenance - Boom Lift 80ft Straight,2025-04-18,2025-04-20,2025-04-20,7.4,210.49,882.14,1092.63,Anthony Morris,COMPLETED,UR_MAINTENANCE_RECORDS,b6dae06ddf403e26601abd676fc0478bd2a47c30fac8284e32f97ad2c2908999,2026-03-20T07:54:08.511473,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.511474,9999-12-31T00:00:00
MR-041830,EQ-012898,BR-01057,EMERGENCY,Emergency maintenance - Cooling Tower,2025-03-24,2025-03-27,2025-03-27,21.2,3541.04,2607.44,6148.48,Karen Martinez,COMPLETED,UR_MAINTENANCE_RECORDS,fb5a302c368afbe223aa0083bc378f65c99837e1a450311f8fc62105847dbdcb,2026-03-20T07:54:08.511537,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.511538,9999-12-31T00:00:00
MR-041831,EQ-014510,BR-01024,PREVENTIVE,Preventive maintenance - Mini Excavator 4T,2025-05-25,2025-05-25,2025-05-25,2.5,871.94,361.35,1233.29,Kevin Sutton,COMPLETED,UR_MAINTENANCE_RECORDS,ed55497c2b6707d06ff0aa13670aa001f2775fa8cd40f24e2771e67a3b7b54c5,2026-03-20T07:54:08.511598,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.511599,9999-12-31T00:00:00
MR-041832,EQ-010796,BR-01054,EMERGENCY,Emergency maintenance - Welder Generator 500A,2026-03-18,2026-03-18,2026-03-20,8.6,428.22,1109.61,1537.83,Michael Sullivan,COMPLETED,UR_MAINTENANCE_RECORDS,e83c6b71ca72fd2a83541bae89afa958b4f3e2a01df5d6c1add15c49d9f9acd1,2026-03-20T07:54:08.511659,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.511659,9999-12-31T00:00:00
MR-041833,EQ-013749,BR-01033,PREVENTIVE,Preventive maintenance - Air-Cooled Chiller 5T,2025-04-15,2025-04-17,2025-04-17,5.7,4369.41,708.2,5077.61,Katrina Wilson,COMPLETED,UR_MAINTENANCE_RECORDS,5c906f17e9eab2f9015ba48e78eccc85f69d3db8d394f89a9de31c8ddc8f4f98,2026-03-20T07:54:08.511723,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.511723,9999-12-31T00:00:00
MR-041834,EQ-012690,BR-01009,PREVENTIVE,Preventive maintenance - Boom Lift 60ft Straight,2025-10-10,2025-10-10,2025-10-11,12.9,4626.0,1728.79,6354.79,Cassandra Figueroa,COMPLETED,UR_MAINTENANCE_RECORDS,32f397ef869178f9992a9b06df18fe56157bd9067b27ad27746aaf7f5731d313,2026-03-20T07:54:08.511787,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.511787,9999-12-31T00:00:00
MR-041835,EQ-010833,BR-01083,CORRECTIVE,Corrective maintenance - Mini Excavator 4T,2025-06-11,2025-06-14,2025-06-14,2.2,963.99,257.15,1221.14,John Martin,COMPLETED,UR_MAINTENANCE_RECORDS,399af0f5b76bcd439026f9f024ef1334ccd4d64931d807c468bd9c8447c0f33d,2026-03-20T07:54:08.511850,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.511850,9999-12-31T00:00:00
MR-041836,EQ-012636,BR-01068,INSPECTION,Inspection maintenance - Indirect Fired Heater 400K BTU,2025-06-28,2025-06-30,2025-07-01,22.7,0.0,3268.63,3268.63,Paula Morgan,COMPLETED,UR_MAINTENANCE_RECORDS,092e787c9623b134ba08798edf34b3e17c8233cf59c2cc61aaf307e94a6467de,2026-03-20T07:54:08.511914,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.511914,9999-12-31T00:00:00
MR-041837,EQ-013309,BR-01014,PREVENTIVE,Preventive maintenance - Telehandler 10K 55ft,2025-10-17,2025-10-20,2025-10-21,14.7,1893.52,1177.88,3071.4,Courtney Miller,COMPLETED,UR_MAINTENANCE_RECORDS,f9085b6fc36827a49b972761f4801e3c9f1524a10c9ee1469abb0c71e70893ed,2026-03-20T07:54:08.511978,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.511978,9999-12-31T00:00:00
MR-041838,EQ-011184,BR-01066,PREVENTIVE,Preventive maintenance - Compact Track Loader,2025-12-14,2025-12-15,2025-12-16,7.3,2045.71,590.78,2636.49,Sierra Ford,COMPLETED,UR_MAINTENANCE_RECORDS,ac3d7dbc43790957880aadbe955818430e28926a59ceddd3c4262ff989da5dbb,2026-03-20T07:54:08.512041,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.512042,9999-12-31T00:00:00
MR-041839,EQ-012161,BR-01047,PREVENTIVE,Preventive maintenance - Telehandler 6K 36ft,2025-11-11,2025-11-11,2025-11-12,11.5,1070.31,1098.1,2168.41,Jennifer Moon,COMPLETED,UR_MAINTENANCE_RECORDS,5745fe993cf1738e5337235efe181185473608b85c704b0e1a4ee2b990b72036,2026-03-20T07:54:08.512105,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.512106,9999-12-31T00:00:00
MR-041840,EQ-010938,BR-01040,PREVENTIVE,Preventive maintenance - Trash Pump 3in,2025-09-19,2025-09-22,2025-09-22,22.8,717.3,2410.8,3128.1,Laurie Parsons,COMPLETED,UR_MAINTENANCE_RECORDS,77d54cc21ca5cec4142e49bf781e73ebe7375cee74b66f2514a65ebd2530f3ed,2026-03-20T07:54:08.512169,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.512170,9999-12-31T00:00:00
MR-041841,EQ-014859,BR-01010,CORRECTIVE,Corrective maintenance - Crawler Dozer,2025-10-12,2025-10-13,2025-10-14,10.6,4456.8,801.05,5257.85,Edward Gill,COMPLETED,UR_MAINTENANCE_RECORDS,bc10966ac14f19deb298fe6678a4b769d0ed358afdd5655232a7ab5f31db43ad,2026-03-20T07:54:08.512233,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.512234,9999-12-31T00:00:00
MR-041842,EQ-013504,BR-01036,PREVENTIVE,Preventive maintenance - Forklift 5K Cushion,2025-06-18,2025-06-19,2025-06-20,4.1,2169.91,311.39,2481.3,Heather Rivera,COMPLETED,UR_MAINTENANCE_RECORDS,833289655222936d80d096c7650bc94fe08df4eaa2695952dc11b87d94fa36a5,2026-03-20T07:54:08.512301,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.512302,9999-12-31T00:00:00
MR-041843,EQ-013398,BR-01046,EMERGENCY,Emergency maintenance - Trash Pump 3in,2026-01-21,2026-01-22,2026-01-22,9.5,3216.0,1122.69,4338.69,Erin Jones,COMPLETED,UR_MAINTENANCE_RECORDS,34c690a74ca8e985ebcfc07cc6d7d967a5d4ae63749e769b68d0b16b610f414b,2026-03-20T07:54:08.512384,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.512385,9999-12-31T00:00:00
MR-041844,EQ-010096,BR-01092,CORRECTIVE,Corrective maintenance - Excavator 14T,2026-02-02,2026-02-05,2026-02-06,19.5,2700.79,2696.91,5397.7,Jeffrey Thomas,COMPLETED,UR_MAINTENANCE_RECORDS,4f2a4a80c3123c5913b5351f70acfd8cdc58f3fdd9505af380e5d70271db230b,2026-03-20T07:54:08.512463,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.512464,9999-12-31T00:00:00
MR-041845,EQ-014348,BR-01039,PREVENTIVE,Preventive maintenance - Boom Lift 60ft Straight,2025-03-27,2025-03-29,2025-03-30,2.6,4485.96,340.15,4826.11,Jesus Gutierrez,COMPLETED,UR_MAINTENANCE_RECORDS,ae93a124184ba824976f7ae70a225a0e666f255723fb31be55f88a2ac9a42f4d,2026-03-20T07:54:08.512526,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.512526,9999-12-31T00:00:00
MR-041846,EQ-014374,BR-01015,PREVENTIVE,Preventive maintenance - Excavator 30T,2025-06-17,2025-06-20,2025-06-22,23.1,1014.41,3083.2,4097.61,Kristen Miller,COMPLETED,UR_MAINTENANCE_RECORDS,9e6daed94810bbb592c5c49fb4287c2885dfd29f213830b04b5a40bec9815a28,2026-03-20T07:54:08.512588,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.512589,9999-12-31T00:00:00
